onset	sample	event_code	cond_code
915.4045762	228879	1	3
915.8565231	228992	14	3
916.2484771	229090	11	3
916.5804382	229173	7	3
917.0483833	229290	201	3
917.2683574	229345	11	3
917.7083058	229455	7	3
918.18425	229574	201	3
918.2322443	229586	14	3
918.7961782	229727	11	3
919.4760984	229897	11	3
919.8960491	230002	11	3
920.1640176	230069	2	3
920.6399618	230188	12	3
921.0719111	230296	13	3
921.5918501	230426	8	3
921.9398092	230513	201	3
921.9918031	230526	12	3
922.2517726	230591	13	3
922.5237407	230659	12	3
923.2996497	230853	12	3
923.6316107	230936	13	3
923.9635718	231019	8	3
924.3315286	231111	201	3
924.6714887	231196	9	3
925.5033911	231404	12	3
926.2393047	231588	12	3
926.9792179	231773	1	3
927.3231775	231859	14	3
927.8871113	232000	11	3
928.103086	232054	7	3
928.4710428	232146	11	3
928.819002	232233	201	3
929.1229663	232309	11	3
929.7068978	232455	14	3
929.9828654	232524	11	3
930.6147912	232682	11	3
930.9307541	232761	2	3
931.1467288	232815	201	3
931.494688	232902	12	3
931.7346598	232962	13	3
932.1426119	233064	8	3
932.5065692	233155	201	3
932.9145213	233257	13	3
933.5064519	233405	12	3
934.2063697	233580	12	3
935.022274	233784	12	3
935.2902426	233851	12	3
936.0301557	234036	12	3
936.786067	234225	13	3
937.0940309	234302	12	3
938.1179107	234558	12	3
938.8938197	234752	202	3
944.5451565	236165	2	3
944.9211124	236259	13	3
945.3410631	236364	12	3
945.8370049	236488	12	3
946.3009504	236604	201	3
946.6049148	236680	13	3
947.0168664	236783	12	3
947.4608143	236894	12	3
948.2287242	237086	13	3
948.8966458	237253	1	3
949.2526041	237342	11	3
949.6525571	237442	11	3
949.7245487	237460	201	3
950.4444642	237640	14	3
951.2603684	237844	14	3
951.6203262	237934	7	3
952.0762727	238048	201	3
952.116268	238058	11	3
952.636207	238188	14	3
952.9081751	238256	11	3
953.3921183	238377	201	3
953.5081047	238406	11	3
953.8480648	238491	2	3
954.4839901	238650	12	3
954.8799437	238749	13	3
955.4558761	238893	12	3
956.0838024	239050	8	3
956.4317616	239137	201	3
956.4397606	239139	12	3
956.9796973	239274	13	3
957.2676635	239346	12	3
957.5876259	239426	9	3
958.2195518	239584	12	3
958.4555241	239643	1	3
958.8274804	239736	11	3
959.5913908	239927	7	3
959.9513485	240017	201	3
960.1593241	240069	11	3
960.7672528	240221	11	3
961.1672059	240321	11	3
961.5391622	240414	11	3
962.1510904	240567	2	3
962.5310458	240662	13	3
962.887004	240751	12	3
963.3549491	240868	12	3
963.994874	241028	13	3
964.5668069	241171	8	3
964.9107665	241257	201	3
965.170736	241322	12	3
965.6066849	241431	13	3
965.8266591	241486	12	3
966.5145783	241658	1	3
966.9465276	241766	14	3
967.2144962	241833	7	3
967.4704662	241897	11	3
967.9944047	242028	14	3
968.2543742	242093	201	3
968.298369	242104	10	3
968.6783244	242199	11	3
969.4422348	242390	7	3
969.7741958	242473	14	3
969.9981695	242529	201	3
970.0781601	242549	11	3
970.4501165	242642	7	3
971.0060513	242781	201	3
971.162033	242820	14	3
971.4060043	242881	11	3
972.1899123	243077	2	3
972.7058518	243206	12	3
973.1497997	243317	12	3
973.4897598	243402	8	3
973.7337312	243463	12	3
973.9177096	243509	201	3
974.0296964	243537	13	3
974.3976533	243629	13	3
974.7336138	243713	12	3
975.3655397	243871	9	3
975.8014885	243980	12	3
976.0494594	244042	9	3
976.7533768	244218	12	3
977.0013477	244280	1	3
977.4892904	244402	14	3
977.8092529	244482	7	3
978.1372144	244564	11	3
978.7651407	244721	7	3
979.0331093	244788	11	3
979.3330741	244863	201	3
979.4010661	244880	14	3
979.8170173	244984	11	3
980.0329919	245038	14	3
980.7289103	245212	11	3
981.148861	245317	201	3
981.1848568	245326	7	3
981.5968084	245429	10	3
981.8167826	245484	11	3
982.3367216	245614	14	3
982.6006906	245680	11	3
982.8726587	245748	2	3
983.3326047	245863	12	3
983.7485559	245967	13	3
984.2564963	246094	8	3
984.5284644	246162	12	3
984.6604489	246195	201	3
984.8924217	246253	13	3
985.2003855	246330	12	3
985.84431	246491	12	3
986.0642842	246546	13	3
986.3762475	246624	8	3
986.9361818	246764	201	3
987.1761537	246824	9	3
987.8120791	246983	12	3
988.1160434	247059	8	3
988.7279716	247212	201	3
988.7879645	247227	12	3
989.0839298	247301	1	3
989.4958815	247404	11	3
989.9918233	247528	11	3
990.283789	247601	14	3
990.9517106	247768	11	3
991.3716613	247873	14	3
991.97959	248025	10	3
992.7155036	248209	11	3
993.2034464	248331	14	3
993.6913891	248453	11	3
994.2993178	248605	14	3
994.527291	248662	11	3
994.8232563	248736	2	3
995.4871784	248902	13	3
995.7751446	248974	12	3
996.351077	249118	12	3
996.6910371	249203	9	3
997.4909432	249403	12	3
998.2308564	249588	13	3
998.5908142	249678	12	3
999.3347269	249864	13	3
999.870664	249998	12	3
1000.622576	250186	1	3
1001.122517	250311	11	3
1001.890427	250503	11	3
1002.678334	250700	10	3
1002.982299	250776	14	3
1003.558231	250920	11	3
1003.962184	251021	14	3
1004.450127	251143	11	3
1005.154044	251319	11	3
1005.649986	251443	10	3
1006.305909	251607	14	3
1007.029824	251788	14	3
1007.373783	251874	14	3
1007.821731	251986	11	3
1008.213685	252084	2	3
1008.925601	252262	13	3
1009.185571	252327	12	3
1009.721508	252461	8	3
1010.117461	252560	13	3
1010.165456	252572	201	3
1010.413427	252634	12	3
1010.853375	252744	12	3
1011.637283	252940	13	3
1011.961245	253021	12	3
1012.385195	253127	12	3
1013.037119	253290	1	3
1013.525062	253412	14	3
1014.30497	253607	7	3
1014.788913	253728	201	3
1015.076879	253800	11	3
1015.392842	253879	11	3
1015.908782	254008	11	3
1016.488714	254153	7	3
1016.724686	254212	14	3
1016.932662	254264	201	3
1017.000654	254281	11	3
1017.224627	254337	11	3
1017.97254	254524	2	3
1018.428486	254638	13	3
1018.82444	254737	12	3
1019.356377	254870	13	3
1019.776328	254975	12	3
1020.564236	255172	8	3
1020.95219	255269	201	3
1021.348144	255368	13	3
1021.608113	255433	12	3
1021.832087	255489	13	3
1022.556002	255670	12	3
1023.259919	255846	8	3
1023.579882	255926	12	3
1023.735863	255965	201	3
1023.899844	256006	1	3
1024.299797	256106	14	3
1024.723747	256212	7	3
1025.167695	256323	201	3
1025.243686	256342	11	3
1025.539652	256416	11	3
1025.987599	256528	11	3
1026.387552	256628	11	3
1026.635523	256690	7	3
1026.959485	256771	11	3
1027.287447	256853	201	3
1027.479424	256901	11	3
1027.815385	256985	2	3
1028.171343	257074	13	3
1028.523302	257162	12	3
1028.847264	257243	12	3
1029.203222	257332	13	3
1029.547181	257418	9	3
1030.219103	257586	12	3
1030.467073	257648	12	3
1030.699046	257706	13	3
1031.031007	257789	12	3
1031.414962	257885	1	3
1031.874908	258000	11	3
1032.274861	258100	10	3
1032.822797	258237	201	3
1033.014774	258285	11	3
1033.662698	258447	14	3
1034.410611	258634	11	3
1035.110529	258809	201	3
1035.194519	258830	14	3
1035.870439	258999	10	3
1036.254394	259095	11	3
1036.918316	259261	11	3
1037.502248	259407	14	3
1038.274157	259600	11	3
1038.938079	259766	2	3
1039.414024	259885	13	3
1039.909965	260009	9	3
1040.173934	260075	12	3
1040.505895	260158	12	3
1040.761865	260222	13	3
1041.073829	260300	8	3
1041.437786	260391	12	3
1041.597767	260431	201	3
1041.989721	260529	13	3
1042.361678	260622	8	3
1042.789627	260729	201	3
1043.017601	260786	12	3
1043.657526	260946	12	3
1044.209461	261084	8	3
1044.621412	261187	201	3
1044.98537	261278	12	3
1045.677288	261451	1	3
1046.165231	261573	14	3
1046.713167	261710	11	3
1047.121119	261812	7	3
1047.345093	261868	11	3
1047.589064	261929	201	3
1048.144999	262068	11	3
1048.752928	262220	14	3
1049.000898	262282	11	3
1049.612827	262435	11	3
1050.408733	262634	2	3
1050.788689	262729	12	3
1051.340624	262867	9	3
1051.724579	262963	12	3
1052.22452	263088	13	3
1052.600476	263182	12	3
1053.292395	263355	8	3
1053.720345	263462	201	3
1054.000312	263532	12	3
1054.336272	263616	12	3
1054.728226	263714	8	3
1055.280162	263852	201	3
1055.404147	263883	12	3
1055.748107	263969	12	3
1056.508018	264159	1	3
1056.847978	264244	11	3
1057.151942	264320	14	3
1057.395913	264381	11	3
1057.68388	264453	10	3
1058.27581	264601	11	3
1058.487785	264654	7	3
1058.799749	264732	201	3
1059.107712	264809	11	3
1059.887621	265004	14	3
1060.171588	265075	11	3
1060.391562	265130	2	3
1060.775517	265226	201	3
1061.063483	265298	12	3
1061.339451	265367	13	3
1061.68341	265453	8	3
1062.055367	265546	201	3
1062.087363	265554	12	3
1062.859272	265747	12	3
1063.663178	265948	13	3
1064.15512	266071	12	3
1064.439087	266142	8	3
1064.871036	266250	201	3
1065.111008	266310	12	3
1065.77493	266476	12	3
1066.0349	266541	1	3
1066.53884	266667	14	3
1066.898798	266757	7	3
1067.614714	266936	201	3
1067.678707	266952	11	3
1068.110656	267060	7	3
1068.598599	267182	14	3
1068.622596	267188	201	3
1069.18253	267328	11	3
1069.794458	267481	11	3
1070.314397	267611	11	3
1070.522373	267663	11	3
1074.045959	268544	202	3
1077.493555	269406	1	3
1077.905506	269509	14	3
1078.317458	269612	11	3
1079.101366	269808	14	3
1079.273346	269851	201	3
1079.513318	269911	11	3
1080.049255	270045	201	3
1080.061253	270048	11	3
1080.825164	270239	7	3
1081.069135	270300	14	3
1081.297108	270357	201	3
1081.705061	270459	11	3
1082.328987	270615	11	3
1082.584957	270679	10	3
1082.864924	270749	201	3
1082.98891	270780	14	3
1083.216883	270837	2	3
1083.688828	270955	12	3
1084.132776	271066	12	3
1084.920683	271263	13	3
1085.592604	271431	9	3
1085.876571	271502	12	3
1086.408509	271635	12	3
1087.144422	271819	13	3
1087.876336	272002	12	3
1088.108309	272060	12	3
1088.912215	272261	1	3
1089.432154	272391	14	3
1089.98009	272528	7	3
1090.440036	272643	201	3
1090.767997	272725	11	3
1091.559904	272923	2	3
1091.991853	273031	13	3
1092.27582	273102	8	3
1092.647776	273195	201	3
1092.943742	273269	12	3
1093.695653	273457	12	3
1093.963622	273524	8	3
1094.295583	273607	13	3
1094.375574	273627	201	3
1094.74753	273720	12	3
1095.419451	273888	8	3
1095.743413	273969	9	3
1095.959388	274023	201	3
1096.415334	274137	13	3
1096.7113	274211	12	3
1097.183244	274329	12	3
1097.539202	274418	12	3
1098.231121	274591	12	3
1098.943038	274769	13	3
1099.758942	274973	12	3
1100.166894	275075	1	3
1100.694832	275207	11	3
1101.13878	275318	7	3
1101.586727	275430	201	3
1101.870694	275501	14	3
1102.58661	275680	14	3
1103.142545	275819	11	3
1103.590492	275931	11	3
1103.878459	276003	7	3
1104.066436	276050	201	3
1104.310408	276111	14	3
1104.946333	276270	11	3
1105.222301	276339	11	3
1105.598257	276433	11	3
1105.818231	276488	201	3
1106.258179	276598	14	3
1107.006091	276785	10	3
1107.382047	276879	11	3
1108.149957	277071	14	3
1108.389929	277131	11	3
1109.073849	277302	14	3
1109.669779	277451	11	3
1109.957745	277523	2	3
1110.477684	277653	13	3
1110.865639	277750	12	3
1111.221597	277839	12	3
1111.79353	277982	12	3
1112.0455	278045	8	3
1112.505446	278160	201	3
1112.541442	278169	13	3
1113.005387	278285	12	3
1113.429338	278391	8	3
1113.66131	278449	12	3
1113.83329	278492	201	3
1114.141254	278569	12	3
1114.76918	278726	1	3
1115.28112	278854	14	3
1115.525092	278915	7	3
1115.961041	279024	11	3
1116.04903	279046	201	3
1116.468981	279151	10	3
1116.680956	279204	11	3
1117.428868	279391	14	3
1117.944808	279520	11	3
1118.284768	279605	11	3
1118.668723	279701	14	3
1119.020682	279789	11	3
1119.680604	279954	11	3
1119.900578	280009	7	3
1120.464512	280150	201	3
1120.524505	280165	11	3
1121.116436	280313	7	3
1121.340409	280369	11	3
1121.656372	280448	2	3
1121.720365	280464	201	3
1122.01233	280537	12	3
1122.308296	280611	13	3
1122.888228	280756	12	3
1123.108202	280811	13	3
1123.38417	280880	12	3
1124.100085	281059	13	3
1124.408049	281136	9	3
1124.875994	281253	13	3
1125.459926	281399	12	3
1125.875877	281503	12	3
1126.61579	281688	13	3
1126.899757	281759	12	3
1127.239717	281844	1	3
1127.775654	281978	14	3
1128.15161	282072	10	3
1128.447575	282146	11	3
1129.17149	282327	11	3
1129.671432	282452	201	3
1129.731425	282467	14	3
1130.519332	282664	11	3
1131.319238	282864	7	3
1131.783184	282980	201	3
1131.855175	282998	11	3
1132.363116	283125	14	3
1133.09503	283308	2	3
1133.494983	283408	12	3
1134.062916	283550	12	3
1134.418875	283639	8	3
1134.634849	283693	13	3
1134.88282	283755	201	3
1135.170786	283827	12	3
1135.786714	283981	13	3
1136.594619	284183	12	3
1136.882585	284255	9	3
1137.43852	284394	13	3
1138.134439	284568	12	3
1138.350413	284622	1	3
1138.818358	284739	11	3
1139.238309	284844	14	3
1139.842238	284995	14	3
1140.110207	285062	11	3
1140.658142	285199	14	3
1141.254072	285348	11	3
1141.714018	285463	14	3
1141.985987	285531	2	3
1142.373941	285628	12	3
1143.049862	285797	8	3
1143.465813	285901	201	3
1143.653791	285948	12	3
1144.145733	286071	12	3
1144.453697	286148	12	3
1145.181612	286330	12	3
1145.917525	286514	1	3
1146.409467	286637	11	3
1146.649439	286697	10	3
1146.893411	286758	11	3
1147.277366	286854	14	3
1147.617326	286939	7	3
1147.913291	287013	11	3
1148.201257	287085	201	3
1148.60521	287186	11	3
1148.897176	287259	14	3
1149.141147	287320	11	3
1149.753075	287473	11	3
1150.081037	287555	14	3
1150.389	287632	11	3
1151.120915	287815	10	3
1151.572862	287928	11	3
1152.26878	288102	11	3
1152.588742	288182	2	3
1153.092683	288308	13	3
1153.608623	288437	8	3
1153.944583	288521	12	3
1154.008576	288537	201	3
1154.324539	288616	13	3
1154.880473	288755	12	3
1155.16844	288827	8	3
1155.396413	288884	12	3
1155.712376	288963	201	3
1155.956347	289024	13	3
1156.648266	289197	12	3
1156.948231	289272	9	3
1157.360182	289375	12	3
1158.0601	289550	1	3
1158.412059	289638	11	3
1158.708024	289712	7	3
1159.099978	289810	11	3
1159.295955	289859	201	3
1159.859889	290000	7	3
1160.287839	290107	14	3
1160.783781	290231	201	3
1160.95976	290275	11	3
1161.227729	290342	11	3
1161.55169	290423	7	3
1161.783663	290481	11	3
1162.335599	290619	11	3
1162.943527	290771	10	3
1163.523459	290916	11	3
1163.915413	291014	11	3
1164.187381	291082	14	3
1164.583335	291181	11	3
1164.931294	291268	2	3
1165.335246	291369	13	3
1165.64321	291446	8	3
1165.99117	291533	13	3
1166.095157	291559	201	3
1166.703086	291711	12	3
1167.367008	291877	8	3
1167.682971	291956	12	3
1167.770961	291978	201	3
1168.474878	292154	13	3
1169.05881	292300	8	3
1169.546752	292422	201	3
1169.606745	292437	13	3
1170.278666	292605	12	3
1171.022579	292791	12	3
1171.282549	292856	13	3
1171.670503	292953	1	3
1172.174444	293079	11	3
1172.578397	293180	10	3
1172.842366	293246	14	3
1173.190325	293333	11	3
1173.91424	293514	2	3
1174.318192	293615	12	3
1175.078103	293805	12	3
1175.566046	293927	9	3
1175.882009	294006	12	3
1176.093984	294059	13	3
1176.701913	294211	13	3
1177.293843	294359	9	3
1177.57381	294429	12	3
1177.957765	294525	13	3
1178.229733	294593	12	3
1178.985645	294782	1	3
1179.417594	294890	11	3
1179.953531	295024	14	3
1180.381481	295131	11	3
1181.133393	295319	2	3
1181.557343	295425	13	3
1182.337251	295620	12	3
1182.633217	295694	8	3
1183.137157	295820	201	3
1183.345133	295872	12	3
1183.633099	295944	12	3
1183.857073	296000	1	3
1184.241028	296096	14	3
1184.64498	296197	11	3
1184.848957	296248	7	3
1185.128924	296318	11	3
1185.424889	296392	201	3
1185.50088	296411	11	3
1185.940828	296521	11	3
1186.35678	296625	14	3
1187.148687	296823	11	3
1187.600634	296936	7	3
1187.808609	296988	11	3
1188.05658	297050	201	3
1188.456533	297150	11	3
1189.060462	297301	11	3
1189.33643	297370	11	3
1190.116338	297565	2	3
1190.552287	297674	12	3
1190.888248	297758	8	3
1191.244206	297847	12	3
1191.424185	297892	201	3
1191.540171	297921	12	3
1192.076108	298055	13	3
1192.524056	298167	12	3
1192.836019	298245	12	3
1193.559934	298426	9	3
1193.819904	298491	12	3
1194.503824	298662	1	3
1195.031762	298794	14	3
1195.739678	298971	7	3
1196.523587	299167	11	3
1196.583579	299182	201	3
1197.167511	299328	11	3
1197.387485	299383	7	3
1198.123399	299567	14	3
1198.607342	299688	11	3
1199.383251	299882	2	3
1199.871194	300004	13	3
1200.451126	300149	8	3
1200.83908	300246	201	3
1200.863077	300252	12	3
1201.139045	300321	12	3
1201.838963	300496	8	3
1202.402897	300637	201	3
1202.530882	300669	12	3
1202.834846	300745	12	3
1203.418777	300891	13	3
1204.026706	301043	12	3
1204.306673	301113	13	3
1205.330553	301369	13	3
1206.12646	301568	202	3
1210.98189	302782	2	3
1211.389842	302884	13	3
1211.91378	303015	12	3
1212.317733	303116	201	3
1212.661693	303202	12	3
1213.473597	303405	12	3
1214.293501	303610	12	3
1215.041413	303797	8	3
1215.361376	303877	13	3
1215.397372	303886	201	3
1215.609347	303939	12	3
1216.193278	304085	8	3
1216.589232	304184	12	3
1216.733215	304220	201	3
1217.36914	304379	1	3
1217.769093	304479	11	3
1217.977069	304531	7	3
1218.521005	304667	14	3
1218.529004	304669	201	3
1219.216923	304841	11	3
1219.620876	304942	14	3
1219.944838	305023	11	3
1220.732746	305220	2	3
1221.232687	305345	13	3
1221.584646	305433	12	3
1221.868612	305504	12	3
1222.544533	305673	12	3
1222.880493	305757	13	3
1223.16446	305828	8	3
1223.396433	305886	12	3
1223.50442	305913	201	3
1224.076353	306056	13	3
1224.340322	306122	12	3
1224.980247	306282	13	3
1225.460191	306402	12	3
1225.844146	306498	8	3
1226.264096	306603	201	3
1226.528065	306669	12	3
1227.179989	306832	13	3
1227.731924	306970	9	3
1228.339853	307122	8	3
1228.783801	307233	201	3
1229.075766	307306	13	3
1229.407728	307389	12	3
1229.735689	307471	13	3
1230.047652	307549	12	3
1230.295623	307611	13	3
1230.943547	307773	1	3
1231.399494	307887	11	3
1231.983425	308033	10	3
1232.643348	308198	14	3
1233.13929	308322	14	3
1233.539243	308422	11	3
1233.827209	308494	10	3
1234.259158	308602	11	3
1234.559123	308677	11	3
1234.875086	308756	14	3
1235.09506	308811	201	3
1235.167052	308829	11	3
1235.962958	309028	2	3
1236.390908	309135	13	3
1236.678874	309207	12	3
1236.906847	309264	8	3
1237.414788	309391	201	3
1237.470781	309405	12	3
1238.1667	309579	12	3
1238.466664	309654	12	3
1238.830622	309745	12	3
1239.290568	309860	12	3
1240.030481	310045	1	3
1240.498426	310162	14	3
1240.818388	310242	10	3
1241.210342	310340	14	3
1241.582299	310433	7	3
1241.986251	310534	14	3
1242.110237	310565	201	3
1242.542186	310673	11	3
1243.286099	310859	7	3
1243.918025	311017	201	3
1243.942022	311023	11	3
1244.30198	311113	11	3
1244.697933	311212	7	3
1245.073889	311306	11	3
1245.357856	311377	201	3
1245.461844	311403	11	3
1245.777806	311482	14	3
1246.541717	311673	11	3
1246.613708	311691	201	3
1246.94167	311773	11	3
1247.28563	311859	2	3
1247.645587	311949	12	3
1248.3935	312136	8	3
1248.749458	312225	201	3
1248.981431	312283	12	3
1249.209404	312340	12	3
1249.705346	312464	13	3
1250.237283	312597	12	3
1250.981196	312783	1	3
1251.357152	312877	11	3
1252.045071	313049	11	3
1252.269045	313105	7	3
1252.641001	313198	201	3
1252.668998	313205	11	3
1253.16494	313329	11	3
1253.852859	313501	14	3
1254.432791	313646	11	3
1254.676762	313707	11	3
1254.848742	313750	201	3
1255.320687	313868	11	3
1255.88862	314010	11	3
1256.192584	314086	2	3
1256.624534	314194	12	3
1257.028486	314295	13	3
1257.356448	314377	9	3
1257.808395	314490	12	3
1258.092361	314561	12	3
1258.596302	314687	9	3
1259.168235	314830	12	3
1259.712171	314966	13	3
1260.352096	315126	13	3
1260.66006	315203	12	3
1261.275988	315357	1	3
1261.77193	315481	14	3
1262.087892	315560	7	3
1262.61583	315692	14	3
1262.759814	315728	201	3
1263.251756	315851	11	3
1263.487728	315910	10	3
1264.207644	316090	14	3
1264.655591	316202	11	3
1264.899562	316263	11	3
1265.583482	316434	11	3
1265.847451	316500	2	3
1266.183412	316584	201	3
1266.335394	316622	13	3
1267.107303	316815	12	3
1267.487259	316910	8	3
1267.911209	317016	201	3
1267.983201	317034	12	3
1268.623126	317194	12	3
1268.975084	317282	13	3
1269.423032	317394	8	3
1269.798988	317488	201	3
1270.20694	317590	12	3
1270.810869	317741	12	3
1271.022844	317794	13	3
1271.318809	317868	12	3
1271.594777	317937	13	3
1271.846747	318000	1	3
1272.322691	318119	14	3
1272.634655	318197	10	3
1273.034608	318297	11	3
1273.686531	318460	14	3
1274.134479	318572	14	3
1274.590425	318686	7	3
1275.14236	318824	201	3
1275.162358	318829	11	3
1275.390331	318886	7	3
1275.926269	319020	11	3
1276.230233	319096	201	3
1276.646184	319200	2	3
1277.050137	319301	12	3
1277.334103	319372	8	3
1277.814047	319492	201	3
1278.04202	319549	12	3
1278.46597	319655	13	3
1279.15389	319827	13	3
1279.733822	319972	12	3
1280.537727	320173	9	3
1281.317636	320368	12	3
1281.665595	320455	1	3
1282.053549	320552	201	3
1282.105543	320565	11	3
1282.741469	320724	14	3
1283.465384	320905	11	3
1283.769348	320981	14	3
1283.909332	321016	201	3
1284.001321	321039	11	3
1284.621248	321194	11	3
1285.101192	321314	11	3
1285.453151	321402	11	3
1286.101074	321564	14	3
1286.489029	321661	11	3
1287.180948	321834	2	3
1287.692888	321962	12	3
1287.944858	322025	8	3
1288.392806	322137	201	3
1288.512791	322167	12	3
1288.936742	322273	13	3
1289.236707	322348	9	3
1289.532672	322422	12	3
1289.784642	322485	1	3
1290.188595	322586	14	3
1290.924508	322770	7	3
1291.224473	322845	11	3
1291.432449	322897	201	3
1291.664422	322955	14	3
1292.056376	323053	7	3
1292.408334	323141	11	3
1293.12825	323321	11	3
1293.348224	323376	11	3
1293.632191	323447	11	3
1294.164128	323580	10	3
1294.692066	323712	11	3
1295.132015	323822	7	3
1295.591961	323937	201	3
1295.703948	323965	11	3
1296.463858	324155	11	3
1296.683833	324210	2	3
1297.087785	324311	12	3
1297.459742	324404	12	3
1297.73171	324472	9	3
1298.347637	324626	12	3
1298.863577	324755	13	3
1299.255531	324853	12	3
1299.679481	324959	13	3
1300.411395	325142	12	3
1300.683363	325210	1	3
1301.091315	325312	11	3
1301.90322	325515	7	3
1302.259178	325604	11	3
1302.383164	325635	201	3
1302.775118	325733	11	3
1303.415043	325893	10	3
1303.767001	325981	11	3
1304.178953	326084	14	3
1304.830877	326247	11	3
1305.342816	326375	201	3
1305.510797	326417	2	3
1305.862755	326505	12	3
1306.530677	326672	9	3
1307.09861	326814	13	3
1307.61055	326942	12	3
1308.018502	327044	12	3
1308.738418	327224	13	3
1309.354346	327378	12	3
1310.054264	327553	1	3
1310.454217	327653	14	3
1310.966157	327781	7	3
1311.246124	327851	11	3
1311.746065	327976	14	3
1311.830055	327997	201	3
1312.210011	328092	11	3
1312.961922	328280	7	3
1313.445866	328401	201	3
1313.725833	328471	14	3
1314.42975	328647	11	3
1314.653724	328703	11	3
1315.177662	328834	11	3
1315.517622	328919	2	3
1315.933574	329023	13	3
1316.181544	329085	8	3
1316.501507	329165	201	3
1316.565499	329181	12	3
1317.15343	329328	12	3
1317.457395	329404	9	3
1317.953337	329528	13	3
1318.237303	329599	13	3
1318.989215	329787	12	3
1319.497155	329914	8	3
1319.905108	330016	201	3
1320.305061	330116	12	3
1320.944986	330276	8	3
1321.33694	330374	12	3
1321.41693	330394	201	3
1321.920871	330520	12	3
1322.144845	330576	1	3
1322.632787	330698	14	3
1323.128729	330822	7	3
1323.576677	330934	201	3
1323.788652	330987	14	3
1324.068619	331057	11	3
1324.372583	331133	7	3
1324.736541	331224	11	3
1325.104497	331316	14	3
1325.312473	331368	2	3
1325.648434	331452	13	3
1325.904404	331516	8	3
1326.168373	331582	201	3
1326.596322	331689	12	3
1326.864291	331756	12	3
1327.648199	331952	13	3
1328.032154	332048	12	3
1328.412109	332143	12	3
1328.884054	332261	8	3
1329.268009	332357	13	3
1329.351999	332378	201	3
1329.671961	332458	12	3
1329.93993	332525	12	3
1330.1919	332588	1	3
1330.599852	332690	11	3
1331.30377	332866	10	3
1331.759716	332980	11	3
1332.095677	333064	11	3
1332.819592	333245	11	3
1333.423521	333396	14	3
1333.975456	333534	11	3
1334.383408	333636	14	3
1334.839355	333750	14	3
1335.111323	333818	14	3
1335.755247	333979	11	3
1336.507159	334167	11	3
1337.531039	334423	11	3
1338.20696	334592	202	3
1342.886411	335762	1	3
1343.246368	335852	11	3
1343.538334	335925	11	3
1343.814302	335994	201	3
1344.326242	336122	14	3
1345.006162	336292	14	3
1345.44611	336402	11	3
1346.022043	336546	14	3
1346.421996	336646	7	3
1346.677966	336710	11	3
1346.917938	336770	201	3
1347.185906	336837	11	3
1347.593858	336939	2	3
1347.945817	337027	13	3
1348.241782	337101	8	3
1348.613739	337194	201	3
1349.02569	337297	12	3
1349.273661	337359	12	3
1349.969579	337533	13	3
1350.193553	337589	12	3
1350.465521	337657	12	3
1350.997459	337790	8	3
1351.357417	337880	201	3
1351.405411	337892	13	3
1351.745371	337977	12	3
1352.101329	338066	12	3
1352.425291	338147	1	3
1352.881238	338261	14	3
1353.441172	338401	7	3
1353.861123	338506	11	3
1354.021104	338546	201	3
1354.253077	338604	11	3
1354.677027	338710	11	3
1354.909	338768	11	3
1355.16097	338831	7	3
1355.476933	338910	11	3
1355.596919	338940	201	3
1355.92888	339023	11	3
1356.216846	339095	2	3
1356.70079	339216	12	3
1357.056748	339305	12	3
1357.4647	339407	9	3
1358.196614	339590	12	3
1358.680557	339711	13	3
1359.008519	339793	12	3
1359.616447	339945	13	3
1360.36036	340131	12	3
1361.056278	340305	1	3
1361.408237	340393	11	3
1362.080158	340561	11	3
1362.540104	340676	201	3
1362.696086	340715	10	3
1363.068042	340808	14	3
1363.479994	340911	11	3
1363.763961	340982	14	3
1364.183911	341087	11	3
1364.87983	341261	11	3
1365.451763	341404	10	3
1366.139682	341576	14	3
1366.891594	341764	14	3
1367.283548	341862	14	3
1367.839482	342001	11	3
1368.167444	342083	2	3
1368.635389	342200	13	3
1368.935354	342275	8	3
1369.231319	342349	12	3
1369.315309	342370	201	3
1369.719262	342471	12	3
1369.975232	342535	9	3
1370.403182	342642	13	3
1370.619156	342696	13	3
1371.299076	342866	12	3
1371.847012	343003	8	3
1372.626921	343198	12	3
1372.674915	343210	201	3
1373.322839	343372	8	3
1373.734791	343475	12	3
1373.850777	343504	201	3
1374.358717	343631	12	3
1374.646684	343703	1	3
1375.070634	343809	11	3
1375.298607	343866	10	3
1375.970528	344034	11	3
1376.706442	344218	14	3
1377.390362	344389	11	3
1378.054284	344555	14	3
1378.742203	344727	10	3
1379.154155	344830	11	3
1379.774082	344985	11	3
1380.330017	345124	14	3
1381.053932	345305	11	3
1381.777847	345486	2	3
1382.161802	345582	12	3
1382.457767	345656	8	3
1382.909714	345769	201	3
1383.069695	345809	12	3
1383.641628	345952	13	3
1384.005585	346043	9	3
1384.237558	346101	12	3
1385.017467	346296	1	3
1385.521407	346422	14	3
1386.169331	346584	7	3
1386.709268	346719	201	3
1386.86525	346758	11	3
1387.177213	346836	11	3
1387.637159	346951	11	3
1388.081107	347062	7	3
1388.457063	347156	14	3
1388.509057	347169	201	3
1388.841018	347252	11	3
1389.148982	347329	11	3
1389.50094	347417	2	3
1389.912892	347520	12	3
1390.732796	347725	8	3
1391.052758	347805	201	3
1391.276732	347861	12	3
1391.544701	347928	12	3
